service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
25448484,0,0,0,0,0,0,0,20190522,20201231
25448490,0,0,0,0,0,0,0,20190522,20201231
25447078,0,0,0,0,0,0,1,20190526,20190721
25448485,0,0,0,0,0,0,0,20190522,20201231
25448488,0,0,0,0,0,0,0,20190522,20201231
25448423,1,1,1,1,1,0,0,20190729,20190830
25447108,0,0,0,0,0,0,1,20190526,20190721
25219893,0,0,0,0,0,0,0,20190522,20201231
25219894,0,0,0,0,0,0,0,20190522,20201231
25219895,0,0,0,0,0,0,0,20190522,20201231
25219646,0,0,0,0,0,1,0,20190525,20190720
25219650,0,0,0,0,0,1,0,20190525,20190720
25219654,0,0,0,0,0,1,0,20190525,20190720
25219658,0,0,0,0,0,0,1,20190526,20190721
25219664,0,0,0,0,0,0,1,20190526,20190721
25219670,0,0,0,0,0,0,1,20190526,20190721
25219189,1,1,1,1,1,0,0,20190701,20190726
25219199,1,1,1,1,1,0,0,20190701,20190726
25219209,1,1,1,1,1,0,0,20190701,20190726
25219219,1,1,1,1,1,0,0,20190701,20190726
25219229,1,1,1,1,1,0,0,20190701,20190726
25219239,1,1,1,1,1,0,0,20190701,20190726
25219249,1,1,1,1,1,0,0,20190701,20190726
25219259,1,1,1,1,1,0,0,20190701,20190726
25219872,0,0,0,0,0,1,0,20190727,20190831
25219874,0,0,0,0,0,1,0,20190727,20190831
25219876,0,0,0,0,0,1,0,20190727,20190831
25219878,0,0,0,0,0,0,1,20190728,20190811
25219883,0,0,0,0,0,0,1,20190728,20190811
25219888,0,0,0,0,0,0,1,20190728,20190811
25219816,1,1,1,1,1,0,0,20190729,20190830
25219823,1,1,1,1,1,0,0,20190729,20190830
25219830,1,1,1,1,1,0,0,20190729,20190830
25219837,1,1,1,1,1,0,0,20190729,20190830
25219844,1,1,1,1,1,0,0,20190729,20190830
25219851,1,1,1,1,1,0,0,20190729,20190830
25219858,1,1,1,1,1,0,0,20190729,20190830
25219865,1,1,1,1,1,0,0,20190729,20190830
25260374,1,1,1,1,1,0,0,20190701,20190726
25260153,1,1,1,1,1,0,0,20190729,20190830
25260384,1,1,1,1,1,0,0,20190701,20190726
25260160,1,1,1,1,1,0,0,20190729,20190830
25260394,1,1,1,1,1,0,0,20190701,20190726
25260364,1,1,1,1,1,0,0,20190701,20190726
25260279,1,1,1,1,1,0,0,20190729,20190830
25260167,1,1,1,1,1,0,0,20190729,20190830
25260146,1,1,1,1,1,0,0,20190729,20190830
25260404,1,1,1,1,1,0,0,20190701,20190726
25260534,1,1,1,1,1,0,0,20190701,20190726
25260564,1,1,1,1,1,0,0,20190701,20190726
25260335,1,1,1,1,1,0,0,20190729,20190830
25260174,1,1,1,1,1,0,0,20190729,20190830
25260202,1,1,1,1,1,0,0,20190729,20190830
25260574,1,1,1,1,1,0,0,20190701,20190726
25260614,1,1,1,1,1,0,0,20190701,20190726
25260414,1,1,1,1,1,0,0,20190701,20190726
25260181,1,1,1,1,1,0,0,20190729,20190830
25260434,1,1,1,1,1,0,0,20190701,20190726
25260195,1,1,1,1,1,0,0,20190729,20190830
25260444,1,1,1,1,1,0,0,20190701,20190726
25260454,1,1,1,1,1,0,0,20190701,20190726
25260209,1,1,1,1,1,0,0,20190729,20190830
25260464,1,1,1,1,1,0,0,20190701,20190726
25260424,1,1,1,1,1,0,0,20190701,20190726
25260216,1,1,1,1,1,0,0,20190729,20190830
25260188,1,1,1,1,1,0,0,20190729,20190830
25260484,1,1,1,1,1,0,0,20190701,20190726
25260230,1,1,1,1,1,0,0,20190729,20190830
25260494,1,1,1,1,1,0,0,20190701,20190726
25260544,1,1,1,1,1,0,0,20190701,20190726
25260504,1,1,1,1,1,0,0,20190701,20190726
25260237,1,1,1,1,1,0,0,20190729,20190830
25260514,1,1,1,1,1,0,0,20190701,20190726
25260474,1,1,1,1,1,0,0,20190701,20190726
25260251,1,1,1,1,1,0,0,20190729,20190830
25260244,1,1,1,1,1,0,0,20190729,20190830
25260223,1,1,1,1,1,0,0,20190729,20190830
25260524,1,1,1,1,1,0,0,20190701,20190726
25260258,1,1,1,1,1,0,0,20190729,20190830
25260272,1,1,1,1,1,0,0,20190729,20190830
25260554,1,1,1,1,1,0,0,20190701,20190726
25260286,1,1,1,1,1,0,0,20190729,20190830
25260265,1,1,1,1,1,0,0,20190729,20190830
25260584,1,1,1,1,1,0,0,20190701,20190726
25260300,1,1,1,1,1,0,0,20190729,20190830
25260594,1,1,1,1,1,0,0,20190701,20190726
25260307,1,1,1,1,1,0,0,20190729,20190830
25260604,1,1,1,1,1,0,0,20190701,20190726
25260314,1,1,1,1,1,0,0,20190729,20190830
25260328,1,1,1,1,1,0,0,20190729,20190830
25260293,1,1,1,1,1,0,0,20190729,20190830
25260321,1,1,1,1,1,0,0,20190729,20190830
25260624,1,1,1,1,1,0,0,20190701,20190726
25260634,1,1,1,1,1,0,0,20190701,20190726
25260644,1,1,1,1,1,0,0,20190701,20190726
25260342,1,1,1,1,1,0,0,20190729,20190830
25260654,1,1,1,1,1,0,0,20190701,20190726
25260349,1,1,1,1,1,0,0,20190729,20190830
25260664,1,1,1,1,1,0,0,20190701,20190726
25260356,1,1,1,1,1,0,0,20190729,20190830
25272822,1,1,1,1,1,0,0,20190701,20190726
25273915,1,1,1,1,1,0,0,20190729,20190830
25272832,1,1,1,1,1,0,0,20190701,20190726
25272862,1,1,1,1,1,0,0,20190701,20190726
25274062,1,1,1,1,1,0,0,20190729,20190830
25273922,1,1,1,1,1,0,0,20190729,20190830
25272842,1,1,1,1,1,0,0,20190701,20190726
25272852,1,1,1,1,1,0,0,20190701,20190726
25273042,1,1,1,1,1,0,0,20190701,20190726
25273929,1,1,1,1,1,0,0,20190729,20190830
25274048,1,1,1,1,1,0,0,20190729,20190830
25273936,1,1,1,1,1,0,0,20190729,20190830
25273943,1,1,1,1,1,0,0,20190729,20190830
25272872,1,1,1,1,1,0,0,20190701,20190726
25272882,1,1,1,1,1,0,0,20190701,20190726
25273950,1,1,1,1,1,0,0,20190729,20190830
25272892,1,1,1,1,1,0,0,20190701,20190726
25273957,1,1,1,1,1,0,0,20190729,20190830
25272912,1,1,1,1,1,0,0,20190701,20190726
25272952,1,1,1,1,1,0,0,20190701,20190726
25273971,1,1,1,1,1,0,0,20190729,20190830
25272922,1,1,1,1,1,0,0,20190701,20190726
25272982,1,1,1,1,1,0,0,20190701,20190726
25273985,1,1,1,1,1,0,0,20190729,20190830
25274041,1,1,1,1,1,0,0,20190729,20190830
25273978,1,1,1,1,1,0,0,20190729,20190830
25272932,1,1,1,1,1,0,0,20190701,20190726
25272902,1,1,1,1,1,0,0,20190701,20190726
25273964,1,1,1,1,1,0,0,20190729,20190830
25273002,1,1,1,1,1,0,0,20190701,20190726
25272942,1,1,1,1,1,0,0,20190701,20190726
25272972,1,1,1,1,1,0,0,20190701,20190726
25273022,1,1,1,1,1,0,0,20190701,20190726
25273992,1,1,1,1,1,0,0,20190729,20190830
25273999,1,1,1,1,1,0,0,20190729,20190830
25272962,1,1,1,1,1,0,0,20190701,20190726
25274006,1,1,1,1,1,0,0,20190729,20190830
25274013,1,1,1,1,1,0,0,20190729,20190830
25274020,1,1,1,1,1,0,0,20190729,20190830
25274027,1,1,1,1,1,0,0,20190729,20190830
25273012,1,1,1,1,1,0,0,20190701,20190726
25274034,1,1,1,1,1,0,0,20190729,20190830
25272992,1,1,1,1,1,0,0,20190701,20190726
25273032,1,1,1,1,1,0,0,20190701,20190726
25273052,1,1,1,1,1,0,0,20190701,20190726
25274055,1,1,1,1,1,0,0,20190729,20190830
25370545,1,1,1,1,1,0,0,20190701,20190726
25371480,1,1,1,1,1,0,0,20190729,20190830
25371501,1,1,1,1,1,0,0,20190729,20190830
25371550,1,1,1,1,1,0,0,20190729,20190830
25370385,1,1,1,1,1,0,0,20190701,20190726
25371431,1,1,1,1,1,0,0,20190729,20190830
25371557,1,1,1,1,1,0,0,20190729,20190830
25371445,1,1,1,1,1,0,0,20190729,20190830
25371452,1,1,1,1,1,0,0,20190729,20190830
25370565,1,1,1,1,1,0,0,20190701,20190726
25370575,1,1,1,1,1,0,0,20190701,20190726
25370525,1,1,1,1,1,0,0,20190701,20190726
25370535,1,1,1,1,1,0,0,20190701,20190726
25370375,1,1,1,1,1,0,0,20190701,20190726
25370445,1,1,1,1,1,0,0,20190701,20190726
25370475,1,1,1,1,1,0,0,20190701,20190726
25370495,1,1,1,1,1,0,0,20190701,20190726
25370505,1,1,1,1,1,0,0,20190701,20190726
25370395,1,1,1,1,1,0,0,20190701,20190726
25370405,1,1,1,1,1,0,0,20190701,20190726
25370415,1,1,1,1,1,0,0,20190701,20190726
25370425,1,1,1,1,1,0,0,20190701,20190726
25371459,1,1,1,1,1,0,0,20190729,20190830
25371466,1,1,1,1,1,0,0,20190729,20190830
25371571,1,1,1,1,1,0,0,20190729,20190830
25371515,1,1,1,1,1,0,0,20190729,20190830
25371529,1,1,1,1,1,0,0,20190729,20190830
25371543,1,1,1,1,1,0,0,20190729,20190830
25371438,1,1,1,1,1,0,0,20190729,20190830
25370455,1,1,1,1,1,0,0,20190701,20190726
25370435,1,1,1,1,1,0,0,20190701,20190726
25370465,1,1,1,1,1,0,0,20190701,20190726
25370485,1,1,1,1,1,0,0,20190701,20190726
25370555,1,1,1,1,1,0,0,20190701,20190726
25371536,1,1,1,1,1,0,0,20190729,20190830
25371522,1,1,1,1,1,0,0,20190729,20190830
25371473,1,1,1,1,1,0,0,20190729,20190830
25371508,1,1,1,1,1,0,0,20190729,20190830
25371487,1,1,1,1,1,0,0,20190729,20190830
25371494,1,1,1,1,1,0,0,20190729,20190830
25371564,1,1,1,1,1,0,0,20190729,20190830
25370515,1,1,1,1,1,0,0,20190701,20190726
25310347,0,0,0,0,0,1,0,20190727,20190831
25310349,0,0,0,0,0,1,0,20190727,20190831
25310351,0,0,0,0,0,1,0,20190727,20190831
25310353,0,0,0,0,0,1,0,20190727,20190831
25310355,0,0,0,0,0,1,0,20190727,20190831
25310357,0,0,0,0,0,1,0,20190727,20190831
25310359,0,0,0,0,0,1,0,20190727,20190831
25310361,0,0,0,0,0,0,1,20190728,20190811
25310366,0,0,0,0,0,0,1,20190728,20190811
25310371,0,0,0,0,0,0,1,20190728,20190811
25310203,0,0,0,0,0,0,1,20190526,20190721
25310227,0,0,0,0,0,0,1,20190526,20190721
25310215,0,0,0,0,0,0,1,20190526,20190721
25310377,0,0,0,0,0,0,0,20190522,20201231
25310399,0,0,0,0,0,0,0,20190522,20201231
25310329,0,0,0,0,0,0,1,20190526,20190721
25310233,0,0,0,0,0,0,1,20190526,20190721
25310341,0,0,0,0,0,0,1,20190526,20190721
25310075,0,0,0,0,0,1,0,20190525,20190720
25310381,0,0,0,0,0,0,0,20190522,20201231
25310079,0,0,0,0,0,1,0,20190525,20190720
25310199,0,0,0,0,0,1,0,20190525,20190720
25310239,0,0,0,0,0,0,1,20190526,20190721
25310376,0,0,0,0,0,0,0,20190522,20201231
25310209,0,0,0,0,0,0,1,20190526,20190721
25310083,0,0,0,0,0,1,0,20190525,20190720
25310087,0,0,0,0,0,1,0,20190525,20190720
25310139,0,0,0,0,0,1,0,20190525,20190720
25310175,0,0,0,0,0,1,0,20190525,20190720
25310379,0,0,0,0,0,0,0,20190522,20201231
25310383,0,0,0,0,0,0,0,20190522,20201231
25310391,0,0,0,0,0,0,0,20190522,20201231
25310388,0,0,0,0,0,0,0,20190522,20201231
25310397,0,0,0,0,0,0,0,20190522,20201231
25310245,0,0,0,0,0,0,1,20190526,20190721
25310257,0,0,0,0,0,0,1,20190526,20190721
25310275,0,0,0,0,0,0,1,20190526,20190721
25310293,0,0,0,0,0,0,1,20190526,20190721
25310317,0,0,0,0,0,0,1,20190526,20190721
25310323,0,0,0,0,0,0,1,20190526,20190721
25310091,0,0,0,0,0,1,0,20190525,20190720
25310380,0,0,0,0,0,0,0,20190522,20201231
25310221,0,0,0,0,0,0,1,20190526,20190721
25310378,0,0,0,0,0,0,0,20190522,20201231
25310195,0,0,0,0,0,1,0,20190525,20190720
25310095,0,0,0,0,0,1,0,20190525,20190720
25310382,0,0,0,0,0,0,0,20190522,20201231
25310390,0,0,0,0,0,0,0,20190522,20201231
25310392,0,0,0,0,0,0,0,20190522,20201231
25310387,0,0,0,0,0,0,0,20190522,20201231
25310251,0,0,0,0,0,0,1,20190526,20190721
25310263,0,0,0,0,0,0,1,20190526,20190721
25310305,0,0,0,0,0,0,1,20190526,20190721
25310099,0,0,0,0,0,1,0,20190525,20190720
25310103,0,0,0,0,0,1,0,20190525,20190720
25310107,0,0,0,0,0,1,0,20190525,20190720
25310111,0,0,0,0,0,1,0,20190525,20190720
25310131,0,0,0,0,0,1,0,20190525,20190720
25310115,0,0,0,0,0,1,0,20190525,20190720
25310384,0,0,0,0,0,0,0,20190522,20201231
25310393,0,0,0,0,0,0,0,20190522,20201231
25310395,0,0,0,0,0,0,0,20190522,20201231
25310311,0,0,0,0,0,0,1,20190526,20190721
25310299,0,0,0,0,0,0,1,20190526,20190721
25310281,0,0,0,0,0,0,1,20190526,20190721
25310119,0,0,0,0,0,1,0,20190525,20190720
25310394,0,0,0,0,0,0,0,20190522,20201231
25310385,0,0,0,0,0,0,0,20190522,20201231
25310123,0,0,0,0,0,1,0,20190525,20190720
25310386,0,0,0,0,0,0,0,20190522,20201231
25310127,0,0,0,0,0,1,0,20190525,20190720
25310269,0,0,0,0,0,0,1,20190526,20190721
25310135,0,0,0,0,0,1,0,20190525,20190720
25310143,0,0,0,0,0,1,0,20190525,20190720
25310389,0,0,0,0,0,0,0,20190522,20201231
25310287,0,0,0,0,0,0,1,20190526,20190721
25310147,0,0,0,0,0,1,0,20190525,20190720
25310151,0,0,0,0,0,1,0,20190525,20190720
25310155,0,0,0,0,0,1,0,20190525,20190720
25310167,0,0,0,0,0,1,0,20190525,20190720
25310159,0,0,0,0,0,1,0,20190525,20190720
25310163,0,0,0,0,0,1,0,20190525,20190720
25310171,0,0,0,0,0,1,0,20190525,20190720
25310179,0,0,0,0,0,1,0,20190525,20190720
25310396,0,0,0,0,0,0,0,20190522,20201231
25310398,0,0,0,0,0,0,0,20190522,20201231
25310335,0,0,0,0,0,0,1,20190526,20190721
25310183,0,0,0,0,0,1,0,20190525,20190720
25310187,0,0,0,0,0,1,0,20190525,20190720
25310191,0,0,0,0,0,1,0,20190525,20190720
25310400,0,0,0,0,0,0,0,20190522,20201231
25475371,1,1,1,1,1,0,0,20190701,20190726
25475381,1,1,1,1,1,0,0,20190701,20190726
25475391,1,1,1,1,1,0,0,20190701,20190726
25475401,1,1,1,1,1,0,0,20190701,20190726
25475411,1,1,1,1,1,0,0,20190701,20190726
25475421,1,1,1,1,1,0,0,20190701,20190726
25475431,1,1,1,1,1,0,0,20190701,20190726
25475441,1,1,1,1,1,0,0,20190701,20190726
25475451,1,1,1,1,1,0,0,20190701,20190726
25475461,1,1,1,1,1,0,0,20190701,20190726
25475471,1,1,1,1,1,0,0,20190701,20190726
25475481,1,1,1,1,1,0,0,20190701,20190726
25475491,1,1,1,1,1,0,0,20190701,20190726
25475501,1,1,1,1,1,0,0,20190701,20190726
25475511,1,1,1,1,1,0,0,20190701,20190726
25475521,1,1,1,1,1,0,0,20190701,20190726
25475531,1,1,1,1,1,0,0,20190701,20190726
25475541,1,1,1,1,1,0,0,20190701,20190726
25475551,1,1,1,1,1,0,0,20190701,20190726
25475561,1,1,1,1,1,0,0,20190701,20190726
25475571,1,1,1,1,1,0,0,20190701,20190726
25475581,1,1,1,1,1,0,0,20190701,20190726
25475591,1,1,1,1,1,0,0,20190701,20190726
25475601,1,1,1,1,1,0,0,20190701,20190726
25475611,1,1,1,1,1,0,0,20190701,20190726
25475621,1,1,1,1,1,0,0,20190701,20190726
25475631,1,1,1,1,1,0,0,20190701,20190726
25475216,1,1,1,1,1,0,0,20190729,20190830
25475300,1,1,1,1,1,0,0,20190729,20190830
25475321,1,1,1,1,1,0,0,20190729,20190830
25475328,1,1,1,1,1,0,0,20190729,20190830
25475356,1,1,1,1,1,0,0,20190729,20190830
25475363,1,1,1,1,1,0,0,20190729,20190830
25475125,1,1,1,1,1,0,0,20190729,20190830
25475132,1,1,1,1,1,0,0,20190729,20190830
25475209,1,1,1,1,1,0,0,20190729,20190830
25475188,1,1,1,1,1,0,0,20190729,20190830
25475139,1,1,1,1,1,0,0,20190729,20190830
25475146,1,1,1,1,1,0,0,20190729,20190830
25475167,1,1,1,1,1,0,0,20190729,20190830
25475279,1,1,1,1,1,0,0,20190729,20190830
25475286,1,1,1,1,1,0,0,20190729,20190830
25475293,1,1,1,1,1,0,0,20190729,20190830
25475153,1,1,1,1,1,0,0,20190729,20190830
25475230,1,1,1,1,1,0,0,20190729,20190830
25475160,1,1,1,1,1,0,0,20190729,20190830
25475174,1,1,1,1,1,0,0,20190729,20190830
25475272,1,1,1,1,1,0,0,20190729,20190830
25475265,1,1,1,1,1,0,0,20190729,20190830
25475181,1,1,1,1,1,0,0,20190729,20190830
25475195,1,1,1,1,1,0,0,20190729,20190830
25475202,1,1,1,1,1,0,0,20190729,20190830
25475223,1,1,1,1,1,0,0,20190729,20190830
25475342,1,1,1,1,1,0,0,20190729,20190830
25475349,1,1,1,1,1,0,0,20190729,20190830
25475237,1,1,1,1,1,0,0,20190729,20190830
25475244,1,1,1,1,1,0,0,20190729,20190830
25475251,1,1,1,1,1,0,0,20190729,20190830
25475258,1,1,1,1,1,0,0,20190729,20190830
25475307,1,1,1,1,1,0,0,20190729,20190830
25475314,1,1,1,1,1,0,0,20190729,20190830
25475335,1,1,1,1,1,0,0,20190729,20190830
25478779,0,0,0,0,0,0,0,20190522,20201231
25478780,0,0,0,0,0,0,0,20190522,20201231
25478781,0,0,0,0,0,0,0,20190522,20201231
25478623,0,0,0,0,0,1,0,20190525,20190720
25478627,0,0,0,0,0,1,0,20190525,20190720
25478631,0,0,0,0,0,1,0,20190525,20190720
25478635,0,0,0,0,0,0,1,20190526,20190721
25478641,0,0,0,0,0,0,1,20190526,20190721
25478647,0,0,0,0,0,0,1,20190526,20190721
25478469,1,1,1,1,1,0,0,20190701,20190726
25478479,1,1,1,1,1,0,0,20190701,20190726
25478489,1,1,1,1,1,0,0,20190701,20190726
25478499,1,1,1,1,1,0,0,20190701,20190726
25478509,1,1,1,1,1,0,0,20190701,20190726
25478758,0,0,0,0,0,1,0,20190727,20190831
25478760,0,0,0,0,0,1,0,20190727,20190831
25478762,0,0,0,0,0,1,0,20190727,20190831
25478764,0,0,0,0,0,0,1,20190728,20190811
25478769,0,0,0,0,0,0,1,20190728,20190811
25478774,0,0,0,0,0,0,1,20190728,20190811
25478723,1,1,1,1,1,0,0,20190729,20190830
25478730,1,1,1,1,1,0,0,20190729,20190830
25478737,1,1,1,1,1,0,0,20190729,20190830
25478744,1,1,1,1,1,0,0,20190729,20190830
25478751,1,1,1,1,1,0,0,20190729,20190830
25424255,0,0,0,0,0,0,0,20190522,20201231
25424256,0,0,0,0,0,0,0,20190522,20201231
25424257,0,0,0,0,0,0,0,20190522,20201231
25424099,0,0,0,0,0,1,0,20190525,20190720
25424103,0,0,0,0,0,1,0,20190525,20190720
25424107,0,0,0,0,0,1,0,20190525,20190720
25424111,0,0,0,0,0,0,1,20190526,20190721
25424117,0,0,0,0,0,0,1,20190526,20190721
25424123,0,0,0,0,0,0,1,20190526,20190721
25423945,1,1,1,1,1,0,0,20190701,20190726
25423955,1,1,1,1,1,0,0,20190701,20190726
25423965,1,1,1,1,1,0,0,20190701,20190726
25423975,1,1,1,1,1,0,0,20190701,20190726
25423985,1,1,1,1,1,0,0,20190701,20190726
25424234,0,0,0,0,0,1,0,20190727,20190831
25424236,0,0,0,0,0,1,0,20190727,20190831
25424238,0,0,0,0,0,1,0,20190727,20190831
25424240,0,0,0,0,0,0,1,20190728,20190811
25424245,0,0,0,0,0,0,1,20190728,20190811
25424250,0,0,0,0,0,0,1,20190728,20190811
25424199,1,1,1,1,1,0,0,20190729,20190830
25424206,1,1,1,1,1,0,0,20190729,20190830
25424213,1,1,1,1,1,0,0,20190729,20190830
25424220,1,1,1,1,1,0,0,20190729,20190830
25424227,1,1,1,1,1,0,0,20190729,20190830
25251138,1,1,1,1,1,0,0,20190701,20190726
25251438,1,1,1,1,1,0,0,20190701,20190726
25250910,1,1,1,1,1,0,0,20190729,20190830
25250924,1,1,1,1,1,0,0,20190729,20190830
25251148,1,1,1,1,1,0,0,20190701,20190726
25251448,1,1,1,1,1,0,0,20190701,20190726
25251085,1,1,1,1,1,0,0,20190729,20190830
25251099,1,1,1,1,1,0,0,20190729,20190830
25251478,1,1,1,1,1,0,0,20190701,20190726
25250917,1,1,1,1,1,0,0,20190729,20190830
25251158,1,1,1,1,1,0,0,20190701,20190726
25251288,1,1,1,1,1,0,0,20190701,20190726
25251228,1,1,1,1,1,0,0,20190701,20190726
25251078,1,1,1,1,1,0,0,20190729,20190830
25251001,1,1,1,1,1,0,0,20190729,20190830
25251168,1,1,1,1,1,0,0,20190701,20190726
25251188,1,1,1,1,1,0,0,20190701,20190726
25250931,1,1,1,1,1,0,0,20190729,20190830
25251178,1,1,1,1,1,0,0,20190701,20190726
25251218,1,1,1,1,1,0,0,20190701,20190726
25251248,1,1,1,1,1,0,0,20190701,20190726
25251298,1,1,1,1,1,0,0,20190701,20190726
25251368,1,1,1,1,1,0,0,20190701,20190726
25251008,1,1,1,1,1,0,0,20190729,20190830
25251036,1,1,1,1,1,0,0,20190729,20190830
25251050,1,1,1,1,1,0,0,20190729,20190830
25250952,1,1,1,1,1,0,0,20190729,20190830
25250994,1,1,1,1,1,0,0,20190729,20190830
25251418,1,1,1,1,1,0,0,20190701,20190726
25250938,1,1,1,1,1,0,0,20190729,20190830
25251198,1,1,1,1,1,0,0,20190701,20190726
25251358,1,1,1,1,1,0,0,20190701,20190726
25251268,1,1,1,1,1,0,0,20190701,20190726
25250959,1,1,1,1,1,0,0,20190729,20190830
25251057,1,1,1,1,1,0,0,20190729,20190830
25251106,1,1,1,1,1,0,0,20190729,20190830
25250973,1,1,1,1,1,0,0,20190729,20190830
25250945,1,1,1,1,1,0,0,20190729,20190830
25251308,1,1,1,1,1,0,0,20190701,20190726
25251208,1,1,1,1,1,0,0,20190701,20190726
25251258,1,1,1,1,1,0,0,20190701,20190726
25251378,1,1,1,1,1,0,0,20190701,20190726
25251015,1,1,1,1,1,0,0,20190729,20190830
25251238,1,1,1,1,1,0,0,20190701,20190726
25250966,1,1,1,1,1,0,0,20190729,20190830
25250980,1,1,1,1,1,0,0,20190729,20190830
25251064,1,1,1,1,1,0,0,20190729,20190830
25250987,1,1,1,1,1,0,0,20190729,20190830
25251043,1,1,1,1,1,0,0,20190729,20190830
25251278,1,1,1,1,1,0,0,20190701,20190726
25251029,1,1,1,1,1,0,0,20190729,20190830
25251318,1,1,1,1,1,0,0,20190701,20190726
25251398,1,1,1,1,1,0,0,20190701,20190726
25251328,1,1,1,1,1,0,0,20190701,20190726
25251022,1,1,1,1,1,0,0,20190729,20190830
25251338,1,1,1,1,1,0,0,20190701,20190726
25251348,1,1,1,1,1,0,0,20190701,20190726
25251388,1,1,1,1,1,0,0,20190701,20190726
25251428,1,1,1,1,1,0,0,20190701,20190726
25251071,1,1,1,1,1,0,0,20190729,20190830
25251408,1,1,1,1,1,0,0,20190701,20190726
25251113,1,1,1,1,1,0,0,20190729,20190830
25250903,1,1,1,1,1,0,0,20190729,20190830
25251092,1,1,1,1,1,0,0,20190729,20190830
25251458,1,1,1,1,1,0,0,20190701,20190726
25251120,1,1,1,1,1,0,0,20190729,20190830
25251128,1,1,1,1,1,0,0,20190701,20190726
25251468,1,1,1,1,1,0,0,20190701,20190726
25394020,1,1,1,1,1,0,0,20190701,20190726
25394160,1,1,1,1,1,0,0,20190701,20190726
25394030,1,1,1,1,1,0,0,20190701,20190726
25394050,1,1,1,1,1,0,0,20190701,20190726
25394090,1,1,1,1,1,0,0,20190701,20190726
25394110,1,1,1,1,1,0,0,20190701,20190726
25394130,1,1,1,1,1,0,0,20190701,20190726
25394742,1,1,1,1,1,0,0,20190729,20190830
25394756,1,1,1,1,1,0,0,20190729,20190830
25394777,1,1,1,1,1,0,0,20190729,20190830
25394798,1,1,1,1,1,0,0,20190729,20190830
25394812,1,1,1,1,1,0,0,20190729,20190830
25394826,1,1,1,1,1,0,0,20190729,20190830
25394840,1,1,1,1,1,0,0,20190729,20190830
25394854,1,1,1,1,1,0,0,20190729,20190830
25394868,1,1,1,1,1,0,0,20190729,20190830
25394861,1,1,1,1,1,0,0,20190729,20190830
25394749,1,1,1,1,1,0,0,20190729,20190830
25394735,1,1,1,1,1,0,0,20190729,20190830
25394140,1,1,1,1,1,0,0,20190701,20190726
25394060,1,1,1,1,1,0,0,20190701,20190726
25394040,1,1,1,1,1,0,0,20190701,20190726
25394882,1,1,1,1,1,0,0,20190729,20190830
25394896,1,1,1,1,1,0,0,20190729,20190830
25394903,1,1,1,1,1,0,0,20190729,20190830
25394889,1,1,1,1,1,0,0,20190729,20190830
25394763,1,1,1,1,1,0,0,20190729,20190830
25394784,1,1,1,1,1,0,0,20190729,20190830
25394150,1,1,1,1,1,0,0,20190701,20190726
25394120,1,1,1,1,1,0,0,20190701,20190726
25394070,1,1,1,1,1,0,0,20190701,20190726
25394847,1,1,1,1,1,0,0,20190729,20190830
25394819,1,1,1,1,1,0,0,20190729,20190830
25394170,1,1,1,1,1,0,0,20190701,20190726
25394080,1,1,1,1,1,0,0,20190701,20190726
25394100,1,1,1,1,1,0,0,20190701,20190726
25394791,1,1,1,1,1,0,0,20190729,20190830
25394770,1,1,1,1,1,0,0,20190729,20190830
25394833,1,1,1,1,1,0,0,20190729,20190830
25394180,1,1,1,1,1,0,0,20190701,20190726
25394805,1,1,1,1,1,0,0,20190729,20190830
25394875,1,1,1,1,1,0,0,20190729,20190830
25478414,0,0,0,0,0,1,0,20190525,20190720
25478418,0,0,0,0,0,1,0,20190525,20190720
25478353,1,1,1,1,1,0,0,20190701,20190726
25478464,0,0,0,0,0,1,0,20190727,20190831
25478466,0,0,0,0,0,1,0,20190727,20190831
25478450,1,1,1,1,1,0,0,20190729,20190830
25478363,1,1,1,1,1,0,0,20190701,20190726
25478457,1,1,1,1,1,0,0,20190729,20190830
25224657,1,1,1,1,1,0,0,20190701,20190726
25224352,1,1,1,1,1,0,0,20190729,20190830
25224397,1,1,1,1,1,0,0,20190701,20190726
25224377,1,1,1,1,1,0,0,20190701,20190726
25224331,1,1,1,1,1,0,0,20190729,20190830
25224198,1,1,1,1,1,0,0,20190729,20190830
25224212,1,1,1,1,1,0,0,20190729,20190830
25224647,1,1,1,1,1,0,0,20190701,20190726
25224387,1,1,1,1,1,0,0,20190701,20190726
25224317,1,1,1,1,1,0,0,20190729,20190830
25224205,1,1,1,1,1,0,0,20190729,20190830
25224219,1,1,1,1,1,0,0,20190729,20190830
25224627,1,1,1,1,1,0,0,20190701,20190726
25224577,1,1,1,1,1,0,0,20190701,20190726
25224437,1,1,1,1,1,0,0,20190701,20190726
25224407,1,1,1,1,1,0,0,20190701,20190726
25224477,1,1,1,1,1,0,0,20190701,20190726
25224457,1,1,1,1,1,0,0,20190701,20190726
25224497,1,1,1,1,1,0,0,20190701,20190726
25224517,1,1,1,1,1,0,0,20190701,20190726
25224240,1,1,1,1,1,0,0,20190729,20190830
25224254,1,1,1,1,1,0,0,20190729,20190830
25224268,1,1,1,1,1,0,0,20190729,20190830
25224226,1,1,1,1,1,0,0,20190729,20190830
25224557,1,1,1,1,1,0,0,20190701,20190726
25224417,1,1,1,1,1,0,0,20190701,20190726
25224282,1,1,1,1,1,0,0,20190729,20190830
